state,zip_code,county,borough,longitude,latitude,entity_name,street_number,street_name
NY,10305,Richmond,Staten Island,-74.07065322,40.61213561,KP DELI CORP,255,HYLAN BLVD
NY,10309,Richmond,Staten Island,-74.20161652,40.52563156,CVS ALBANY LLC,5830,AMBOY RD
NY,10304,Richmond,Staten Island,-74.09226789,40.60052864,RICHMOND RD RAVIOLI CORP,1076,RICHMOND RD
NY,10304,Richmond,Staten Island,-74.0792839,40.62493067,DEDOVIC FIFE & SKENDER,198,CANAL ST
NY,10301,Richmond,Staten Island,-74.1029264,40.61532253,CLOVE ROAD BAGELS INC,1300,CLOVE RD
NY,10303,Richmond,Staten Island,-74.15519,40.62569258,YOUR OWN DELI INC,1980,FOREST AVE
NY,10314,Richmond,Staten Island,-74.14643619,40.609866,2500 VICTORY BLVD INC,2500,VICTORY BLVD STE B
NY,10314,Richmond,Staten Island,-74.11723716,40.61365512,MK SUPERETTE INC,1609,VICTORY BLVD
NY,10314,Richmond,Staten Island,-74.16796033,40.57288622,COSTCO WHOLESALE CORP,2975,RICHMOND AVE
NY,10304,Richmond,Staten Island,-74.07594539,40.63158728,WESTERN BEEF RETAIL INC,425,BAY ST
NY,10301,Richmond,Staten Island,-74.07896539,40.6380885,NKEMAKOLAM DANIEL,70,VICTORY BLVD
NY,10310,Richmond,Staten Island,-74.11449267,40.62904736,ANDY PASTA LTD,764,FOREST AVE
NY,11101,Queens,Queens,-73.93451444,40.7386736,IMBABA STATION INC I,49-25,VAN DAM ST
NY,11420,Queens,Queens,-73.81372333,40.67530578,A&S ROCKAWAY DELI GROCERY CORP,123-36,ROCKAWAY BLVD
NY,11374,Queens,Queens,-73.86399547,40.73342376,ALDI INC,61-11,JUNCTION BLVD
NY,11102,Queens,Queens,-73.92386397,40.77036951,CRESCENT GOURMET DELI&GROCERY INC,27-02,CRESCENT ST
NY,11385,Queens,Queens,-73.90221125,40.70566847,PAROL EDMUND,66-65,FOREST AVE
NY,11435,Queens,Queens,-73.81240964,40.70159294,MP MINI MARKET CORP,139-01,90TH AVE STORE A
NY,11385,Queens,Queens,-73.89541403,40.70273744,ALI HUSSEIN ELTAREB,69-20,FRESH POND RD
NY,11355,Queens,Queens,-73.82594289,40.75165059,FLUSHING HALAL MEAT MARKET,43-37,MAIN ST
NY,11355,Queens,Queens,-73.82570686,40.74294875,MITUL QUICKSTOP INC,60-08,MAIN ST
NY,11374,Queens,Queens,-73.86966617,40.72569615,J&J SUPER STAR DELI INC,62-49,WOODHAVEN BLVD
NY,11419,Queens,Queens,-73.82746102,40.68967664,SINGH FARM CORP,117-05,101ST AVE
NY,11375,Queens,Queens,-73.84917082,40.73258817,YOSSIF KOSHER BAKERY II INC,64-17,108TH ST
NY,11692,Queens,Queens,-73.79974701,40.58997063,STOP&SHOP SUPERMARKET CO LLC THE,70-20,ROCKAWAY BEACH BLVD
NY,11423,Queens,Queens,-73.77897515,40.7088836,FAMILY DOLLAR STORES OF NEW YORK LLC,182-01,JAMAICA AVE
NY,11362,Queens,Queens,-73.73601412,40.76975424,PAK JUNE HI,252-04,NORTHERN BLVD
NY,11105,Queens,Queens,-73.91698142,40.77744694,FORTUNE USA TRADE INC,24-05,23RD AVE
NY,11692,Queens,Queens,-73.80080322,40.5952848,EL CAPITAL DELI GROCERY CORP,518,BEACH 72ND ST
NY,11418,Queens,Queens,-73.84134154,40.70095319,SAI LAKSHMI CORP,108-24,MYRTLE AVE
NY,11428,Queens,Queens,-73.73882332,40.7177141,NEW APPLE MARKET INC,216-01,JAMAICA AVE
NY,11368,Queens,Queens,-73.86706887,40.75246694,MARIANITAS GROCERY CORP,100-02,37TH AVE
NY,11103,Queens,Queens,-73.91243013,40.7674558,AN CRESCENT CORP,25-22,STEINWAY ST
NY,11105,Queens,Queens,-73.90358345,40.77471138,STEINWAY DELI MART INC,20-79,STEINWAY ST.
NY,11375,Queens,Queens,-73.85126973,40.72621193,NEW YELLOWSTONE FARM INC,102-01,QUEENS BLVD
NY,11354,Queens,Queens,-73.83439772,40.7576817,TARGET CORP,40-24,COLLEGE PT BLVD
NY,11385,Queens,Queens,-73.91117452,40.70620081,ORTEGA-MENDEZ MARTINIANO C,502,ONDERDONK AVE
NY,11373,Queens,Queens,-73.87622392,40.74825969,AFRA TRADING INC,89-54,ELMHURST AVE
NY,11413,Queens,Queens,-73.76099588,40.68400117,NATUZZI ENTERPRISES INC,121-60,FARMERS BLVD
NY,11435,Queens,Queens,-73.80798785,40.70081355,LONG ISLAND EXPRESS DELI&GRY CORP,91-16A,SUTPHIN BLVD
NY,11004,Queens,Queens,-73.70804053,40.73702731,J&B VEGETABLES INC,260-04,HILLSIDE AVE
NY,11370,Queens,Queens,-73.89037777,40.77065596,LARA FOOD CORP,79-14,21ST AVE
NY,11354,Queens,Queens,-73.82679684,40.77194695,KWONS CORP,29-02,UNION ST
NY,11101,Queens,Queens,-73.94198389,40.75422249,21ST STREET DELI INC,40-35,21ST ST
NY,11105,Queens,Queens,-73.91040657,40.77610148,CVS ALBANY LLC,31-01,DITMARS BLVD
NY,11429,Queens,Queens,-73.74962114,40.70423307,OVIEDO RAMONA,112-01,FRANCIS LEWIS BLVD
NY,11106,Queens,Queens,-73.92610932,40.75682427,K&P ASTORIA INC,35-01,34TH ST
NY,11418,Queens,Queens,-73.81853002,40.7026012,WALGREEN EASTERN CO INC,132-50,METROPOLITAN AVE
NY,11374,Queens,Queens,-73.86369364,40.73298476,COSTCO WHOLESALE CORP,61-35,JUNCTION BLVD
NY,11434,Queens,Queens,-73.78207134,40.68297966,GUY R BREWER DELI & GROCERY CORP,118-27,GUY R BREWER BLVD
NY,11415,Queens,Queens,-73.83030793,40.70907815,NEW GARDEN FISH MKT CORP,81-18A,LEFFERTS BLVD
NY,11418,Queens,Queens,-73.84027787,40.69552146,107 DELI GROCERY CORP,107-05,JAMAICA AVE
NY,11365,Queens,Queens,-73.80916517,40.73893281,QUEENS HEALTH EMPORIUM INC,159-01,HORACE HARDING EXPWAY
NY,11420,Queens,Queens,-73.81011417,40.68356455,NUNEZ MINI MARKET 2 CORP,132-12,111TH AVE.
NY,11432,Queens,Queens,-73.79931241,40.70552619,89-31 FOOD CORP,89-31,161ST ST
NY,11367,Queens,Queens,-73.81286486,40.72757064,TARIQ HALAL MEAT&GROCERY INC,72-59,KISSENA BLVD
NY,11367,Queens,Queens,-73.82504192,40.73236948,QUEENS KOSHER PITA & BAKERY INC,68-34,MAIN ST
NY,11101,Queens,Queens,-73.91787544,40.75514362,KIM HYUNG WOOK,43-20,34TH AVE
NY,11429,Queens,Queens,-73.74705535,40.70915484,EL MENEO GROCERY CORP,210-21,HOLLIS AVE
NY,11372,Queens,Queens,-73.88368473,40.75590021,N&K SUPERMART INC,83-19,NORTHERN BLVD
NY,11368,Queens,Queens,-73.86544403,40.74781188,MONTEROS GROCERY CORP,41-01,99TH ST
NY,11435,Queens,Queens,-73.79975302,40.69334747,CHLOE 89 FOOD CORP,89-30,SUTPHIN BLVD
NY,11374,Queens,Queens,-73.86315695,40.72931353,KHAIMS KOSHER MEAT STORE INC,63-60,SAUNDERS ST
NY,11355,Queens,Queens,-73.82891126,40.74715344,KC FOODMART INC,136-02,BOOTH MEMORIAL AVE
NY,11420,Queens,Queens,-73.82114123,40.68041929,MONA NEWSTAND INC,111-01,LEFFERTS BLVD
NY,11102,Queens,Queens,-73.9231904,40.76759762,IL FORNAIO CORP,29-14,30TH AVE
NY,11433,Queens,Queens,-73.78963718,40.70321119,FEARN INDUSTRIES INC,168-25,LIBERTY AVE
NY,11375,Queens,Queens,-73.83829798,40.71860011,MAHEK GROCERY INC,110-84A,QUEENS BLVD
NY,11372,Queens,Queens,-73.88062425,40.74811451,MI TIERRA MEAT&PRODUCE CORP,85-15,ROOSEVELT AVE
NY,11385,Queens,Queens,-73.91778986,40.711901,RODRIGUEZ DELI GROCERY NY CORP,172,WOODWARD AVE
NY,11102,Queens,Queens,-73.92194644,40.76702224,KAMAL CORP,30-08,30TH AVE
NY,11369,Queens,Queens,-73.88385002,40.76482907,GALAXY STATION & MINIMART INC,85-05,ASTORIA BLVD
NY,11435,Queens,Queens,-73.81726326,40.70764618,DARBAR DELI & GROCERY INC,138-53,QUEENS BLVD
NY,11385,Queens,Queens,-73.91056868,40.71327957,METRO MINI MARKET INC,54-01,METROPOLITAN AVE
NY,11358,Queens,Queens,-73.78506292,40.75806492,MEDITERRANEAN TASTES INC,196-15,NORTHERN BLVD
NY,11432,Queens,Queens,-73.79217078,40.70946916,SG FOOD CENTER CORP,88-21,169TH ST
NY,11368,Queens,Queens,-73.85985515,40.74658997,PEACH MARKET INC,45-17,104TH ST
NY,11435,Queens,Queens,-73.80312509,40.69987205,D&M SMOKED FISH INC,94-15,150TH ST
NY,11364,Queens,Queens,-73.7616018,40.74776039,LEENA OF NY INC,221-12,HORACE HARDING EXPWY
NY,11378,Queens,Queens,-73.91958325,40.72909455,EAE EATERY ETC INC,55-02,48TH ST
NY,11355,Queens,Queens,-73.8222867,40.75720544,SAM WHA MEAT CORP,41-96,BOWNE ST
NY,11385,Queens,Queens,-73.9062494,40.70208873,RIDGEWOOD FINEST DELI INC,765,SENECA AVE
NY,11377,Queens,Queens,-73.91256517,40.74607117,MARYS EXPRESS DELI&GROCERY LLC,51-19,SKILLMAN AVE
NY,11372,Queens,Queens,-73.8859828,40.75535333,NORTHERN MEAT & PRODUCE CORP,81-02,NORTHERN BLVD
NY,11435,Queens,Queens,-73.80801911,40.70095239,GREEN GROCERY CORP,91-06,SUTPHIN BLVD
NY,11106,Queens,Queens,-73.92891072,40.75606148,NEW HAPPY DELI&GROCERY INC,32-02,36TH AVE
NY,11354,Queens,Queens,-73.82100704,40.76736041,DELICIAS HISPANAS DELI CORP,146-01,34TH AVE
NY,11377,Queens,Queens,-73.91770612,40.74272466,NIDHI GROCERY INC,45-01,47TH AVE
NY,11358,Queens,Queens,-73.79677387,40.76268712,NEW SHIV GANGA INC,169-06,CROCHERON AVE
NY,11435,Queens,Queens,-73.8179608,40.70914663,GABI KOSHER MEAT MARKET CORP,138-46,84TH DR
NY,11417,Queens,Queens,-73.83591048,40.67950578,10325 STOP 1 DELI INC,103-25,ROCKAWAY BLVD
NY,11367,Queens,Queens,-73.81530776,40.72978497,GNP KISAN CORP,70-80,KISSENA BLVD
NY,11367,Queens,Queens,-73.81583121,40.71841391,NOR-PIKE SERVICE STATION INC,146-15,UNION TPKE
NY,11354,Queens,Queens,-73.8365268,40.75616026,BJS WHOLESALE CLUB INC,131-07,"40TH RD, SUITE A100"
NY,11104,Queens,Queens,-73.91719541,40.74661545,KENWOOD COMMERCE INC,46-31,SKILLMAN AVE
NY,11105,Queens,Queens,-73.9029062,40.77080479,ELIS DELI & GROCERY INC,45-03,DITMARS BLVD
NY,11367,Queens,Queens,-73.81399725,40.72812728,KISSENA GLATT FARMS INC,72-15,KISSENA BLVD
NY,11357,Queens,Queens,-73.81182869,40.7892039,CHARLIE AND SON MEAT MRKT CO INC,150-54B,14TH AVE
NY,11377,Queens,Queens,-73.90497611,40.74845151,58 DELI&GROCERY CORP,37-63,58TH ST
NY,11358,Queens,Queens,-73.80483256,40.75508805,GOLD STAR FARM INC,45-46,162ND ST
NY,11432,Queens,Queens,-73.79470262,40.70975075,JAMAICA STAR CANDY & GROCERY INC,87-74,168TH ST.
NY,11367,Queens,Queens,-73.8143498,40.71861621,FAMILY DOLLAR STORES OF NEW YORK LLC,147-29,UNION TPKE
NY,11368,Queens,Queens,-73.86424551,40.75266496,JIB DELI & GROCERY CORP,37-22,103RD ST
NY,11377,Queens,Queens,-73.91502919,40.74610298,METRO CONVENIENCE INC,49-04,SKILLMAN AVE
NY,11373,Queens,Queens,-73.88360686,40.74312711,GINSENG 1668 & HERBS INC,8110A,BROADWAY
NY,11366,Queens,Queens,-73.77782599,40.73029379,LUCKY 21 CONVENIENCE INC,192-21,UNION TPKE
NY,11354,Queens,Queens,-73.82613693,40.75940623,AKSHAR 41 INC,40-38,UNION ST
NY,11416,Queens,Queens,-73.85898175,40.68072305,OZONE PARK SUPERMARKET AND HALAL MEAT IN,78-19,101ST AVE
NY,11435,Queens,Queens,-73.80800696,40.70089833,91-08 STATION DELI CORP,91-08,SUTPHIN BLVD
NY,11355,Queens,Queens,-73.8327376,40.75206976,PARK SERVICE STATION INC,49-04,COLLEGE POINT BLVD
NY,11105,Queens,Queens,-73.91386109,40.77524573,BSKT E CORP,28-19,23RD AVE
NY,11694,Queens,Queens,-73.83678262,40.57947682,ROCKAWAY FOOD MART INC,186,BEACH 116TH ST
NY,11367,Queens,Queens,-73.82522322,40.73269642,AMALYA 1 CORP,68-24,MAIN ST
NY,11379,Queens,Queens,-73.89071857,40.7194,DCR PETROLEUM CORP,69-08,ELIOT AVE
NY,11372,Queens,Queens,-73.89253015,40.74848151,BIPONON CORP,37-11,73RD ST
NY,11694,Queens,Queens,-73.84924089,40.57837054,PHILYOUNG CORP,418,BEACH 129TH ST
NY,11419,Queens,Queens,-73.81976593,40.68809334,LITTLE GUYANA BAKE SHOP INC,124-11/13,LIBERTY AVE
NY,11106,Queens,Queens,-73.92832951,40.75606429,RIO SUPERMARKET INC,32-15,36TH AVE
NY,11691,Queens,Queens,-73.7534463,40.60441965,MOTT FAMOUS DELI CORP,20-17,MOTT AVE
NY,11373,Queens,Queens,-73.87737207,40.73807295,GOOD SUPERMARKET INC,86-18,BROADWAY
NY,11378,Queens,Queens,-73.90634219,40.72514378,MASPETH DELI AND GROCERY INC,59-66,56TH AVE
NY,11105,Queens,Queens,-73.90998438,40.76983471,QUEENS PRIME MEATS INC,23-62,STEINWAY ST
NY,11357,Queens,Queens,-73.81772385,40.77705354,PURPLES HAPPY SHOP INC,24-12,149TH ST
NY,11368,Queens,Queens,-73.85599755,40.74089396,PAULINO FRANKLYN M,103-21,MARTENSE AVE
NY,11368,Queens,Queens,-73.86533733,40.75313033,ELIS GROCERY CORP,102-01,37TH AVE
NY,11436,Queens,Queens,-73.79350241,40.68010333,POLANCO NUNEZ NELSON,147-02,FOCH BLVD
NY,11367,Queens,Queens,-73.81958647,40.72288595,AMI CONVENIENCE INC,75-47,MAIN ST
NY,11432,Queens,Queens,-73.80786313,40.71659328,URBAN FUSION LLC,82-71,PARSONS BLVD
NY,11434,Queens,Queens,-73.77223501,40.6686169,MEGA MINI MART INC,144-12,GUY R BREWER BLVD
NY,11377,Queens,Queens,-73.91062937,40.74486887,CALIFORNIA DELI GROCERY CORP,41-26,54TH ST
NY,11101,Queens,Queens,-73.95769946,40.74568356,SIMPLY FOOD LIC LLC,Apr-85,47TH RD.
NY,11436,Queens,Queens,-73.78900091,40.66996814,AIRPORT DELI GROCERY INC,128-48,150TH ST
NY,11105,Queens,Queens,-73.9150385,40.7824418,LA JAVIELA MEAT CORP,20-16,21ST AVE
NY,11101,Queens,Queens,-73.94808516,40.74243347,LIC NEWSPAPER STORE INC,21-23,49TH AVE
NY,11377,Queens,Queens,-73.90837145,40.75412517,WOODSIDE FOOD CENTER CORP,51-15,BROADWAY
NY,11377,Queens,Queens,-73.90722279,40.75358291,BROADWAY STOP N GO GROCERY INC,53-11,BROADWAY
NY,11432,Queens,Queens,-73.80286055,40.70750645,MIA MOHAMMED SULEYMAN,87-60,PARSONS BLVD
NY,11361,Queens,Queens,-73.76706639,40.75596655,BLUE WATER FISH MARKET INC,47-35,BELL BLVD
NY,11101,Queens,Queens,-73.9456249,40.74646282,J&J NEWS INC,45-20,23RD ST
NY,11429,Queens,Queens,-73.75055186,40.70732809,206-16 HOLLIS AVE FOOD CORP,206-16,HOLLIS AVE
NY,11358,Queens,Queens,-73.79186752,40.75280829,REALI-GRAZIANO INC,46-08,HOLLIS COURT BLVD
NY,11375,Queens,Queens,-73.84088808,40.71843323,DASAE CORP,72-56,AUSTIN ST
NY,11375,Queens,Queens,-73.84899664,40.7322609,DUMAS LTD,64-27,108TH ST
NY,11373,Queens,Queens,-73.88783813,40.74345736,WOODSIDE DELI&GROCERY INC,77-02,WOODSIDE AVE
NY,11374,Queens,Queens,-73.8602889,40.7275573,NIDHI CONVENIENCE INC,NA,99-03 QUEENS BLVD
NY,11434,Queens,Queens,-73.77956062,40.6916901,CVS ALBANY LLC,170-05,LINDEN BLVD
NY,11368,Queens,Queens,-73.86987203,40.75192543,97-01 FOOD CORP,97-01,37TH AVE
NY,11421,Queens,Queens,-73.86006713,40.69254375,MARIN ANDRES,84-25,JAMAICA AVE
NY,11369,Queens,Queens,-73.87116678,40.76210994,98-02 SUPERIOR DELI CORP,98-02,"ASTORIA BLVD, STORE#1"
NY,11368,Queens,Queens,-73.85563168,40.75145843,111 CORONA CANDY STORE INC,40-01,111TH ST
NY,11355,Queens,Queens,-73.82563645,40.75925452,GOOWHA MARKET CORP,142-06,41ST AVE
NY,11377,Queens,Queens,-73.89243686,40.74654697,AKOTA MEAT MARKET CO INC,40-04,73RD ST
NY,11419,Queens,Queens,-73.8265852,40.68574045,LITTLE GUYANA BAKE SHOP INC,116-04,LIBERTY AVE
NY,11433,Queens,Queens,-73.79811832,40.69562905,F & G FOOD MARKET NY CORP,155-02,107TH AVE
NY,11354,Queens,Queens,-73.82286413,40.76448634,CNK FOODS INC,144-10,NORTHERN BLVD
NY,11375,Queens,Queens,-73.85530562,40.72412161,WHOLESOME FOODS INC,67-05,AUSTIN ST
NY,11105,Queens,Queens,-73.91039115,40.77575363,PARROT COFFEE INC,31-12,DITMARS BLVD
NY,11101,Queens,Queens,-73.93904435,40.75247117,E-Z STATION INC,40-40,CRESCENT ST
NY,11435,Queens,Queens,-73.81316057,40.70274625,NORDOMI #2 DELI CORP,139-01,89TH AVE
NY,11432,Queens,Queens,-73.79589268,40.70987405,NOKIB INC,166-11,HILLSIDE AVE
NY,11372,Queens,Queens,-73.88436346,40.75562386,86-02 MEAT&PRODUCE INC,86-02,NORTHERN BLVD
NY,11365,Queens,Queens,-73.77787628,40.73720031,ISLAND OF GOLD SUPERMARKET INC,195-25,69TH AVE
NY,11421,Queens,Queens,-73.86622313,40.69137083,NEW WONG CORP,75-06,JAMAICA AVE
NY,11419,Queens,Queens,-73.82525507,40.6903026,AZ GROCERY AND MEAT INC,119-17,101 AVE
NY,11372,Queens,Queens,-73.88601104,40.7494591,AMRUT INC,80-02,37TH AVE
NY,11374,Queens,Queens,-73.85960378,40.72595456,Z&X STORE INC,65-33,AUSTIN ST.
NY,11418,Queens,Queens,-73.82715257,40.70080349,RICHMOND HILL DELI CORP,123-07,JAMAICA AVE
NY,11373,Queens,Queens,-73.86519098,40.73574936,BOGOPA 58-01 LLC,58-01,JUNCTION BLVD
NY,11691,Queens,Queens,-73.74230047,40.59555231,SAND CASTLE FOOD MART INC,711,SEAGIRT AVE
NY,11385,Queens,Queens,-73.9008616,40.70183534,FOREST POLISH GROCERY&DELI INC,58-49,69TH AVE
NY,11106,Queens,Queens,-73.93169803,40.759797,SUPERIOR CRESCENT DELI INC,34-55,CRESCENT ST
NY,11377,Queens,Queens,-73.90783048,40.75654377,99 CENTS R US INC,31-07,51ST ST
NY,11368,Queens,Queens,-73.85998767,40.74694943,BAKERY BOYS OF NEW YORK LTD,45-03,104TH ST
NY,11356,Queens,Queens,-73.83520297,40.78738574,DOLLAR TREE STORES INC,132-23,14TH AVE
NY,11379,Queens,Queens,-73.87865408,40.72541305,WALGREEN EASTERN CO INC,80-11,ELIOT AVE
NY,11694,Queens,Queens,-73.83525007,40.58286102,SANDCASTLE GROCERY INC,112-10,BEACH CHANNEL DR
NY,11377,Queens,Queens,-73.90731231,40.74313516,2009 CAROLINA DELI GROCERY CORP,43-02,58TH ST
NY,11004,Queens,Queens,-73.70015666,40.73911986,HILLSIDE BEER DISTRIBUTORS INC,265-08,HILLSIDE AVE
NY,11432,Queens,Queens,-73.80037405,40.70836137,GEMSTONE SUPERMARKETS INC,183-14,HILLSIDE AVE
NY,11105,Queens,Queens,-73.90449507,40.77030401,BERRY FRESH FARM INC,43-26,DITMARS BLVD
NY,11361,Queens,Queens,-73.77283943,40.759589,BAYSIDE MEAT INC,210-01,NORTHERN BLVD
NY,11374,Queens,Queens,-73.858384,40.710982,TRADER JOES EAST INC,90-30,METROPOLITAN AVE
NY,11104,Queens,Queens,-73.92320993,40.74340116,CVS ALBANY LLC,41-08,QUEENS BLVD
NY,11354,Queens,Queens,-73.81249555,40.76513346,NORTHERN ONE STOP CONVENIENCE INC,152-09,NORTHERN BLVD
NY,11378,Queens,Queens,-73.91295761,40.71512653,JAY DELI GROCERY CORP,54-16,FLUSHING AVE
NY,11364,Queens,Queens,-73.75621333,40.7477968,GEMSTONE SUPERMARKETS INC,61-50,SPRINGFIELD BLVD
NY,11691,Queens,Queens,-73.74996722,40.60702164,CRUZ FOOD CORP,1326,CENTRAL AVE
NY,11357,Queens,Queens,-73.79371648,40.78017512,BAGEL RETREAT INC,19-09,UTOPIA PKWY
NY,11421,Queens,Queens,-73.85927688,40.69275531,GUADALUPANA MEXICANA GROCERY INC,86-30,85TH ST
NY,11419,Queens,Queens,-73.82886641,40.68545769,S&K GREEN GROCERIES INC,113-18,LIBERTY AVE
NY,11422,Queens,Queens,-73.72932084,40.6635523,ADAMES DELI CORP,250-13,HOOK CREEK BLVD
NY,11377,Queens,Queens,-73.89565945,40.74053228,VMD DELI GROCERY INC,69-01,QUEENS BLVD
NY,11691,Queens,Queens,-73.75502621,40.59672883,CR MEAT&PRODUCE CORP,245,BEACH 20TH ST
NY,11385,Queens,Queens,-73.88531501,40.70146407,CONEJO MEAT CORP,67-16,MYRTLE AVE
NY,11414,Queens,Queens,-73.83933726,40.65539189,DEBLASI BROTHERS DELI INC,161-10,CROSSBAY BLVD
NY,11414,Queens,Queens,-73.85239827,40.66746652,RODRIGO IVONNE,151-01,82ND ST.
NY,11691,Queens,Queens,-73.75443126,40.59970407,VISHNEV PHARMACY CORP,495,BEACH 20TH ST
NY,11416,Queens,Queens,-73.85586687,40.68327148,ESPERANZA MEAT CORP,84-12,97TH AVE
NY,11423,Queens,Queens,-73.7588963,40.71364595,FAMILY DOLLAR STORES OF NEW YORK LLC,19909,JAMAICA AVE
NY,11413,Queens,Queens,-73.75111043,40.6835788,131-21 STOP ONE DELI&GRCRY CORP,131-21,SPRINGFIELD BLVD
NY,11106,Queens,Queens,-73.93911954,40.76498783,COUSINS GROCERY AND GRILL INC,10-Sep,34TH AVE
NY,11366,Queens,Queens,-73.80007919,40.72315291,YOO TAE HEUNG,168-01,UNION TPKE.
NY,11691,Queens,Queens,-73.75198005,40.59485745,FAR ROCKAWAY DRUGS INC,17-27,SEAGIRT BLVD
NY,11385,Queens,Queens,-73.90902247,40.71318033,METROPOLITAN DELI & GROCERY LLC,5443,METROPOLITAN AVE
NY,11418,Queens,Queens,-73.82845444,40.69435512,JASTIC MART INC,118-11,ATLANTIC AVE
NY,11373,Queens,Queens,-73.88371424,40.74714242,CASA RIVERA GROCERY LTD,40-15,82ND ST
NY,11358,Queens,Queens,-73.79293236,40.76968362,NOR-CROSS BAY SERVICE STATION INC,29-16,FRANCIS LEWIS BLVD
NY,11103,Queens,Queens,-73.91797275,40.76515521,ASTORIA FISHERY CORP,35-08,30TH AVE
NY,11356,Queens,Queens,-73.84536762,40.79095149,COLLEGE POINT DELI CORP,23-Jun,COLLEGE PT BLVD
NY,11421,Queens,Queens,-73.86592851,40.69161793,LA FAMILIA MEXICANA GROCERY CORP,75-15,JAMAICA AVE
NY,11372,Queens,Queens,-73.87828746,40.74860691,SUSANAS MEXICAN PRODUCTS INC,37-61,88TH ST
NY,11417,Queens,Queens,-73.84167706,40.681255,CVS ALBANY LLC,97-01,LIBERTY AVE
NY,11368,Queens,Queens,-73.86218238,40.74390424,GRANJA MEAT CORP,99-30,CORONA AVE
NY,11419,Queens,Queens,-73.82465233,40.6859622,KAIETEUR W IND FISH MKT&GRCRY INC,118-08,LIBERTY AVE
NY,11375,Queens,Queens,-73.85347702,40.72657051,10014 CORP,100-14,QUEENS BLVD
NY,11106,Queens,Queens,-73.92427007,40.75810067,3412 V&F FOOD CORP,34-12,34TH AVE
NY,11374,Queens,Queens,-73.85706959,40.73220222,63-28 99TH ST FARM LTD,63-28,99TH ST
NY,11433,Queens,Queens,-73.79038786,40.69517215,CRYSTAL & CHRIS FOOD CORP,108-54,GUY R BREWER BLVD
NY,11422,Queens,Queens,-73.73937426,40.66007938,RAMAR FOOD CENTER INC,144-05,243RD ST
NY,11415,Queens,Queens,-73.83125408,40.70583326,ALBAS GROCERY OF KEW GARDENS INC,119-20,METROPOLITAN AVE
NY,11421,Queens,Queens,-73.85708979,40.68937351,CIBAO GROCERY CORP,89-04,86TH ST
NY,11358,Queens,Queens,-73.79287603,40.75335178,CVS ALBANY LLC,172-21,46TH AVE
NY,11375,Queens,Queens,-73.84278917,40.72128819,RCR FOOD CORP,108-27,QUEENS BLVD
NY,11379,Queens,Queens,-73.87673043,40.71289937,ZEBROWSKI CORP,75-26,METROPOLITAN AVE
NY,11358,Queens,Queens,-73.80465026,40.75656443,QUEEN BEE FOOD STORE INC,43-82,162ND ST
NY,11415,Queens,Queens,-73.82654966,40.71220937,FAST & FRESH SUPERMARKET INC,125-10,QUEENS BLVD
NY,11412,Queens,Queens,-73.75505194,40.70004799,POTOMAC DELI&GROCERY CORP,199-15,MURDOCK AVE
NY,11385,Queens,Queens,-73.90263915,40.69786882,TRONCOSO BROTHERS CORP,1686,GEORGE ST
NY,11103,Queens,Queens,-73.91192747,40.76743346,HALLAL FOOD EMPORIUM INC,25-17,STEINWAY ST
NY,11412,Queens,Queens,-73.75797689,40.70629925,JAMAN FOOD CORP,199-11,HOLLIS AVE
NY,11420,Queens,Queens,-73.80561761,40.67458552,USEF CONVENIENCE STORE CORP,132-20,ROCKAWAY BLVD
NY,11429,Queens,Queens,-73.7336671,40.71257369,GREEN POINT MARKET INC,220-12,HEMPSTEAD AVE
NY,11432,Queens,Queens,-73.80214348,40.70691167,MAS CONVENIENCE&DELI CORP,87-93,PARSONS BLVD
NY,11417,Queens,Queens,-73.84312136,40.67470343,CALVI SUPERMARKET INC,107-66,CROSSBAY BLVD
NY,11378,Queens,Queens,-73.89819515,40.72456082,GRAND MEAT CORP,66-17,GRAND AVE
NY,11385,Queens,Queens,-73.88432259,40.70153179,CVS ALBANY LLC,68-02,MYRTLE AVE
NY,11106,Queens,Queens,-73.92839053,40.7632441,2502 BROADWAY GROCERY CORP,25-02,BROADWAY
NY,11368,Queens,Queens,-73.86271481,40.74835573,TRIPLE FOOD CORP,39-09,103RD ST
NY,11374,Queens,Queens,-73.86828743,40.72295112,A & Z WOODHAVEN CORP,63-56,WOODHAVEN BLVD
NY,11692,Queens,Queens,-73.79888116,40.59256814,AAA GROCERY CORP,69-19,BEACH CHANNEL DR
NY,11103,Queens,Queens,-73.91499667,40.7641281,DUANE READE ETAL PTRS,2858,STEINWAY ST
NY,11385,Queens,Queens,-73.91057011,40.69974133,DUANE READE ETAL PTRS,54-11,MYRTLE AVE
NY,11421,Queens,Queens,-73.859671,40.69237825,DUANE READE ETAL PTRS,84-32,JAMAICA AVE
NY,11377,Queens,Queens,-73.89832121,40.74032047,FUTANI 1959 CORP,66-04,QUEENS BLVD
NY,11373,Queens,Queens,-73.89004299,40.74335979,LAS MARIAS DELI CORP,74-17,WOODSIDE AVE
NY,11104,Queens,Queens,-73.92061774,40.74163689,DAR FOOD CORP,44-07,GREENPOINT AVE
NY,11435,Queens,Queens,-73.80430911,40.68860966,GUZMAN CESAR,143-02,LAKEWOOD AVE
NY,11358,Queens,Queens,-73.80483256,40.75508805,VEGE EATS INC,45-46,162ND ST
NY,11368,Queens,Queens,-73.85539111,40.75103171,111 FOOD MARKET CORP,111-01,41ST AVE
